Freq.	V(n003)
Step Information: Treble1=0 Middle1=12.5K Bass1=0  (Run: 1/18)
3.37794025157865e+003	(-1.80030260346306e+001dB,2.94528069134241e+000°)
3.49706305729129e+003	(-1.79954304535604e+001dB,2.86028318320910e+000°)
3.62038671967516e+003	(-1.79882586632699e+001dB,2.77683352263300e+000°)
3.74805938162084e+003	(-1.79814919681861e+001dB,2.69498805878287e+000°)
3.88023441026666e+003	(-1.79751118910374e+001dB,2.61479377923941e+000°)
4.01707058123141e+003	(-1.79691002561110e+001dB,2.53628892814851e+000°)
4.15873226934397e+003	(-1.79634392598509e+001dB,2.45950362551752e+000°)
4.30538964609907e+003	(-1.79581115297582e+001dB,2.38446048033774e+000°)
4.45721888407621e+003	(-1.79531001725737e+001dB,2.31117519144750e+000°)
4.61440236856750e+003	(-1.79483888127278e+001dB,2.23965713122277e+000°)
4.77712891666851e+003	(-1.79439616220221e+001dB,2.16990990818545e+000°)
4.94559400409527e+003	(-1.79398033414768e+001dB,2.10193190556843e+000°)
5.12000000000006e+003	(-1.79358992962355e+001dB,2.03571679365761e+000°)
5.30055641006791e+003	(-1.79322354043683e+001dB,1.97125401445493e+000°)
5.48748012818589e+003	(-1.79287981803590e+001dB,1.90852923779192e+000°)
5.68099569698743e+003	(-1.79255747340038e+001dB,1.84752478853275e+000°)
5.88133557758489e+003	(-1.79225527653889e+001dB,1.78822004492950e+000°)
6.08874042881401e+003	(-1.79197205565554e+001dB,1.73059180853839e+000°)
6.30345939632605e+003	(-1.79170669604010e+001dB,1.67461464637573e+000°)
6.52575041187470e+003	(-1.79145813873127e+001dB,1.62026120621857e+000°)
6.75588050315730e+003	(-1.79122537899712e+001dB,1.56750250611189e+000°)
6.99412611458259e+003	(-1.79100746467167e+001dB,1.51630819926012e+000°)
7.24077343935034e+003	(-1.79080349438197e+001dB,1.46664681558724e+000°)
7.49611876324170e+003	(-1.79061261569580e+001dB,1.41848598124896e+000°)
7.76046882053334e+003	(-1.79043402321598e+001dB,1.37179261747491e+000°)
8.03414116246283e+003	(-1.79026695664381e+001dB,1.32653312004100e+000°)
8.31746453868796e+003	(-1.79011069883087e+001dB,1.28267352072071e+000°)
8.61077929219815e+003	(-1.78996457383548e+001dB,1.24017963199491e+000°)
8.91443776815243e+003	(-1.78982794499740e+001dB,1.19901717627520e+000°)
9.22880473713502e+003	(-1.78970021304231e+001dB,1.15915190083854e+000°)
9.55425783333703e+003	(-1.78958081422516e+001dB,1.12054967962653e+000°)
9.89118800819055e+003	(-1.78946921852009e+001dB,1.08317660298482e+000°)
1.02400000000001e+004	(-1.78936492786256e+001dB,1.04699905638738e+000°)
1.06011128201358e+004	(-1.78926747444853e+001dB,1.01198378908160e+000°)
1.09749602563718e+004	(-1.78917641909381e+001dB,9.78097973603680e-001°)
1.13619913939749e+004	(-1.78909134965597e+001dB,9.45309256945223e-001°)
1.17626711551698e+004	(-1.78901187952028e+001dB,9.13585804200854e-001°)
1.21774808576280e+004	(-1.78893764615040e+001dB,8.82896335408873e-001°)
1.26069187926521e+004	(-1.78886830970384e+001dB,8.53210156237671e-001°)
1.30515008237494e+004	(-1.78880355171186e+001dB,8.24497183148559e-001°)
1.35117610063146e+004	(-1.78874307382279e+001dB,7.96727963609355e-001°)
1.39882522291652e+004	(-1.78868659660777e+001dB,7.69873691858792e-001°)
1.44815468787007e+004	(-1.78863385842726e+001dB,7.43906220706060e-001°)
1.49922375264834e+004	(-1.78858461435658e+001dB,7.18798069810797e-001°)
1.55209376410667e+004	(-1.78853863516885e+001dB,6.94522430812581e-001°)
1.60682823249257e+004	(-1.78849570637294e+001dB,6.71053169714675e-001°)
1.66349290773759e+004	(-1.78845562730470e+001dB,6.48364826785424e-001°)
1.72215585843963e+004	(-1.78841821026911e+001dB,6.26432614343707e-001°)
1.78288755363049e+004	(-1.78838327973118e+001dB,6.05232412641253e-001°)
1.84576094742701e+004	(-1.78835067155353e+001dB,5.84740764120139e-001°)
1.91085156666741e+004	(-1.78832023227837e+001dB,5.64934866253521e-001°)
1.97823760163811e+004	(-1.78829181845180e+001dB,5.45792563144734e-001°)
2.00000000000000e+004	(-1.78828324750149e+001dB,5.39883954937837e-001°)
Step Information: Treble1=100K Middle1=12.5K Bass1=0  (Run: 2/18)
2.00000000000000e+001	(-2.35229590362176e+001dB,4.83193812126870e+001°)
2.07052984768276e+001	(-2.33639058291615e+001dB,4.73727128706059e+001°)
2.14354692507259e+001	(-2.32100341349158e+001dB,4.64263420286872e+001°)
2.21913894413569e+001	(-2.30613491300702e+001dB,4.54815136114925e+001°)
2.29739670999407e+001	(-2.29178433439464e+001dB,4.45394748445180e+001°)
2.37841423000544e+001	(-2.27794967008896e+001dB,4.36014681776376e+001°)
2.46228882668983e+001	(-2.26462766806379e+001dB,4.26687243062193e+001°)
2.54912125463853e+001	(-2.25181385932782e+001dB,4.17424553910616e+001°)
2.63901582154579e+001	(-2.23950259630215e+001dB,4.08238485729784e+001°)
2.73208051350879e+001	(-2.22768710129453e+001dB,3.99140598700664e+001°)
2.82842712474619e+001	(-2.21635952410328e+001dB,3.90142085357639e+001°)
2.92817139189125e+001	(-2.20551100763272e+001dB,3.81253719441439e+001°)
3.03143313302080e+001	(-2.19513176028648e+001dB,3.72485810559540e+001°)
3.13833639158701e+001	(-2.18521113382676e+001dB,3.63848165051982e+001°)
3.24900958542495e+001	(-2.17573770534658e+001dB,3.55350053320614e+001°)
3.36358566101486e+001	(-2.16669936199811e+001dB,3.47000183741648e+001°)
3.48220225318450e+001	(-2.15808338715006e+001dB,3.38806683149502e+001°)
3.60500185044332e+001	(-2.14987654670728e+001dB,3.30777083757849e+001°)
3.73213196614723e+001	(-2.14206517441202e+001dB,3.22918316274575e+001°)
3.86374531569939e+001	(-2.13463525505343e+001dB,3.15236708873145e+001°)
4.00000000000001e+001	(-2.12757250463408e+001dB,3.07737991605029e+001°)
4.14105969536552e+001	(-2.12086244667560e+001dB,3.00427305777015e+001°)
4.28709385014518e+001	(-2.11449048398271e+001dB,2.93309217773232e+001°)
4.43827788827139e+001	(-2.10844196532399e+001dB,2.86387736773936e+001°)
4.59479341998815e+001	(-2.10270224662222e+001dB,2.79666335810248e+001°)
4.75682846001089e+001	(-2.09725674637532e+001dB,2.73147975594639e+001°)
4.92457765337967e+001	(-2.09209099514755e+001dB,2.66835130579122e+001°)
5.09824250927706e+001	(-2.08719067907788e+001dB,2.60729816714959e+001°)
5.27803164309159e+001	(-2.08254167744676e+001dB,2.54833620417219e+001°)
5.46416102701759e+001	(-2.07813009442410e+001dB,2.49147728272811e+001°)
5.65685424949239e+001	(-2.07394228518898e+001dB,2.43672957069881e+001°)
5.85634278378251e+001	(-2.06996487666655e+001dB,2.38409783768032e+001°)
6.06286626604160e+001	(-2.06618478317014e+001dB,2.33358375071324e+001°)
6.27667278317402e+001	(-2.06258921726793e+001dB,2.28518616308109e+001°)
6.49801917084990e+001	(-2.05916569621432e+001dB,2.23890139362610e+001°)
6.72717132202973e+001	(-2.05590204429837e+001dB,2.19472349441788e+001°)
6.96440450636901e+001	(-2.05278639146609e+001dB,2.15264450497018e+001°)
7.21000370088666e+001	(-2.04980716857146e+001dB,2.11265469152947e+001°)
7.46426393229448e+001	(-2.04695309960388e+001dB,2.07474277025335e+001°)
7.72749063139878e+001	(-2.04421319122912e+001dB,2.03889611335706e+001°)
8.00000000000002e+001	(-2.04157671996677e+001dB,2.00510093753101e+001°)
8.28211939073104e+001	(-2.03903321731196e+001dB,1.97334247412372e+001°)
8.57418770029037e+001	(-2.03657245309224e+001dB,1.94360512074368e+001°)
8.87655577654278e+001	(-2.03418441733382e+001dB,1.91587257406260e+001°)
9.18958683997631e+001	(-2.03185930089528e+001dB,1.89012794370506e+001°)
9.51365692002180e+001	(-2.02958747511103e+001dB,1.86635384718700e+001°)
9.84915530675936e+001	(-2.02735947067330e+001dB,1.84453248592250e+001°)
1.01964850185541e+002	(-2.02516595596896e+001dB,1.82464570235727e+001°)
1.05560632861832e+002	(-2.02299771507783e+001dB,1.80667501831147e+001°)
1.09283220540352e+002	(-2.02084562563089e+001dB,1.79060165462803e+001°)
1.13137084989848e+002	(-2.01870063672213e+001dB,1.77640653222793e+001°)
1.17126855675650e+002	(-2.01655374706448e+001dB,1.76407025467495e+001°)
1.21257325320832e+002	(-2.01439598358086e+001dB,1.75357307235209e+001°)
1.25533455663481e+002	(-2.01221838062318e+001dB,1.74489482835399e+001°)
1.29960383416998e+002	(-2.01001196001792e+001dB,1.73801488620706e+001°)
1.34543426440595e+002	(-2.00776771214389e+001dB,1.73291203954536e+001°)
1.39288090127380e+002	(-2.00547657825788e+001dB,1.72956440389877e+001°)
1.44200074017733e+002	(-2.00312943429555e+001dB,1.72794929079393e+001°)
1.49285278645890e+002	(-2.00071707638859e+001dB,1.72804306443156e+001°)
1.54549812627976e+002	(-1.99823020835395e+001dB,1.72982098128814e+001°)
1.60000000000001e+002	(-1.99565943142674e+001dB,1.73325701310105e+001°)
1.65642387814621e+002	(-1.99299523652463e+001dB,1.73832365383369e+001°)
1.71483754005808e+002	(-1.99022799934707e+001dB,1.74499171138780e+001°)
1.77531115530856e+002	(-1.98734797862746e+001dB,1.75323008503179e+001°)
1.83791736799526e+002	(-1.98434531786905e+001dB,1.76300552975278e+001°)
1.90273138400436e+002	(-1.98121005090459e+001dB,1.77428240901336e+001°)
1.96983106135188e+002	(-1.97793211162568e+001dB,1.78702243770489e+001°)
2.03929700371083e+002	(-1.97450134822745e+001dB,1.80118441743451e+001°)
2.11121265723664e+002	(-1.97090754230781e+001dB,1.81672396666199e+001°)
2.18566441080704e+002	(-1.96714043314576e+001dB,1.83359324860989e+001°)
2.26274169979696e+002	(-1.96318974745935e+001dB,1.85174070030187e+001°)
2.34253711351301e+002	(-1.95904523490886e+001dB,1.87111076652980e+001°)
2.42514650641665e+002	(-1.95469670956408e+001dB,1.89164364300239e+001°)
2.51066911326962e+002	(-1.95013409749437e+001dB,1.91327503337239e+001°)
2.59920766833997e+002	(-1.94534749056637e+001dB,1.93593592526246e+001°)
2.69086852881190e+002	(-1.94032720644527e+001dB,1.95955239079389e+001°)
2.78576180254761e+002	(-1.93506385469282e+001dB,1.98404541744936e+001°)
2.88400148035467e+002	(-1.92954840873723e+001dB,2.00933077535001e+001°)
2.98570557291780e+002	(-1.92377228336009e+001dB,2.03531892717687e+001°)
3.09099625255952e+002	(-1.91772741720275e+001dB,2.06191498699666e+001°)
3.20000000000002e+002	(-1.91140635964400e+001dB,2.08901873414027e+001°)
3.31284775629243e+002	(-1.90480236124384e+001dB,2.11652468801142e+001°)
3.42967508011616e+002	(-1.89790946678943e+001dB,2.14432224925683e+001°)
3.55062231061712e+002	(-1.89072260982374e+001dB,2.17229591209696e+001°)
3.67583473599053e+002	(-1.88323770738944e+001dB,2.20032555179253e+001°)
3.80546276800873e+002	(-1.87545175358685e+001dB,2.22828679020795e+001°)
3.93966212270376e+002	(-1.86736291042982e+001dB,2.25605144123733e+001°)
4.07859400742166e+002	(-1.85897059439420e+001dB,2.28348803649867e+001°)
4.22242531447329e+002	(-1.85027555699460e+001dB,2.31046243020354e+001°)
4.37132882161409e+002	(-1.84127995770144e+001dB,2.33683848050434e+001°)
4.52548339959393e+002	(-1.83198742752552e+001dB,2.36247880295198e+001°)
4.68507422702603e+002	(-1.82240312165397e+001dB,2.38724559000664e+001°)
4.85029301283331e+002	(-1.81253375962093e+001dB,2.41100148888606e+001°)
5.02133822653924e+002	(-1.80238765163767e+001dB,2.43361052845813e+001°)
5.19841533667994e+002	(-1.79197470988823e+001dB,2.45493908444071e+001°)
5.38173705762381e+002	(-1.78130644381508e+001dB,2.47485687090819e+001°)
5.57152360509523e+002	(-1.77039593866857e+001dB,2.49323794506316e+001°)
5.76800296070935e+002	(-1.75925781686878e+001dB,2.50996171144933e+001°)
5.97141114583561e+002	(-1.74790818202185e+001dB,2.52491391128256e+001°)
6.18199250511905e+002	(-1.73636454573578e+001dB,2.53798758237857e+001°)
6.40000000000004e+002	(-1.72464573768804e+001dB,2.54908397526330e+001°)
6.62569551258486e+002	(-1.71277179969795e+001dB,2.55811341146257e+001°)
6.85935016023232e+002	(-1.70076386484669e+001dB,2.56499607066844e+001°)
7.10124462123426e+002	(-1.68864402295814e+001dB,2.56966269445070e+001°)
7.35166947198108e+002	(-1.67643517400030e+001dB,2.57205519539735e+001°)
7.61092553601747e+002	(-1.66416087118376e+001dB,2.57212716199740e+001°)
7.87932424540752e+002	(-1.65184515571839e+001dB,2.56984425118965e+001°)
8.15718801484334e+002	(-1.63951238533736e+001dB,2.56518446225802e+001°)
8.44485062894659e+002	(-1.62718705880843e+001dB,2.55813828762293e+001°)
8.74265764322820e+002	(-1.61489363872321e+001dB,2.54870873802314e+001°)
9.05096679918788e+002	(-1.60265637488599e+001dB,2.53691124157167e+001°)
9.37014845405208e+002	(-1.59049913061422e+001dB,2.52277341816543e+001°)
9.70058602566663e+002	(-1.57844521421207e+001dB,2.50633473270071e+001°)
1.00426764530785e+003	(-1.56651721778889e+001dB,2.48764603245894e+001°)
1.03968306733599e+003	(-1.55473686546521e+001dB,2.46676897584595e+001°)
1.07634741152476e+003	(-1.54312487284318e+001dB,2.44377536135819e+001°)
1.11430472101905e+003	(-1.53170081941807e+001dB,2.41874636717624e+001°)
1.15360059214187e+003	(-1.52048303537567e+001dB,2.39177171311566e+001°)
1.19428222916712e+003	(-1.50948850396230e+001dB,2.36294875776551e+001°)
1.23639850102381e+003	(-1.49873278033349e+001dB,2.33238154448804e+001°)
1.28000000000001e+003	(-1.48822992749220e+001dB,2.30017981051522e+001°)
1.32513910251697e+003	(-1.47799246962237e+001dB,2.26645797364269e+001°)
1.37187003204647e+003	(-1.46803136281831e+001dB,2.23133411098093e+001°)
1.42024892424685e+003	(-1.45835598291129e+001dB,2.19492894387862e+001°)
1.47033389439622e+003	(-1.44897412980968e+001dB,2.15736484249448e+001°)
1.52218510720350e+003	(-1.43989204750643e+001dB,2.11876486258318e+001°)
1.57586484908151e+003	(-1.43111445867288e+001dB,2.07925182590862e+001°)
1.63143760296867e+003	(-1.42264461255746e+001dB,2.03894745434271e+001°)
1.68897012578932e+003	(-1.41448434474631e+001dB,1.99797156619432e+001°)
1.74853152864564e+003	(-1.40663414722169e+001dB,1.95644134169314e+001°)
1.81019335983758e+003	(-1.39909324707648e+001dB,1.91447066287471e+001°)
1.87402969081042e+003	(-1.39185969220692e+001dB,1.87216953143056e+001°)
1.94011720513333e+003	(-1.38493044231054e+001dB,1.82964356644736e+001°)
2.00853529061570e+003	(-1.37830146355816e+001dB,1.78699358240461e+001°)
2.07936613467198e+003	(-1.37196782538352e+001dB,1.74431524637057e+001°)
2.15269482304953e+003	(-1.36592379793736e+001dB,1.70169881205788e+001°)
2.22860944203810e+003	(-1.36016294887761e+001dB,1.65922892729687e+001°)
2.30720118428375e+003	(-1.35467823830988e+001dB,1.61698451056857e+001°)
2.38856445833425e+003	(-1.34946211084468e+001dB,1.57503869151497e+001°)
2.47279700204763e+003	(-1.34450658389654e+001dB,1.53345880981105e+001°)
2.56000000000003e+003	(-1.33980333150871e+001dB,1.49230646643108e+001°)
2.65027820503395e+003	(-1.33534376314217e+001dB,1.45163762115987e+001°)
2.74374006409294e+003	(-1.33111909701529e+001dB,1.41150273016717e+001°)
2.84049784849371e+003	(-1.32712042771725e+001dB,1.37194691756615e+001°)
2.94066778879244e+003	(-1.32333878794348e+001dB,1.33301017508746e+001°)
3.04437021440700e+003	(-1.31976520431204e+001dB,1.29472758430236e+001°)
3.15172969816302e+003	(-1.31639074731619e+001dB,1.25712955619919e+001°)
3.26287520593735e+003	(-1.31320657554992e+001dB,1.22024208333601e+001°)
3.37794025157865e+003	(-1.31020397441044e+001dB,1.18408700024389e+001°)
3.49706305729129e+003	(-1.30737438953474e+001dB,1.14868224822117e+001°)
3.62038671967516e+003	(-1.30470945526810e+001dB,1.11404214112718e+001°)
3.74805938162084e+003	(-1.30220101849096e+001dB,1.08017762924375e+001°)
3.88023441026666e+003	(-1.29984115814943e+001dB,1.04709655871311e+001°)
